S.No.,Date,Temperature (Celsius),Temperature (Kelvin),Temperature (Fahrenheit),Precipitation (mm),Wind Speed (km/h)
18084,06-07-59,2,275.15,35.6,9.442306628,29
18085,07-07-59,17,290.15,62.6,1.999998137,16
18086,08-07-59,7,280.15,44.6,6.928667182,43
18087,09-07-59,-8,265.15,17.6,0.245115502,10
18088,10-07-59,-2,271.15,28.4,7.950236411,40
18089,11-07-59,23,296.15,73.4,0.180453036,48
18090,12-07-59,5,278.15,41,4.708067474,9
18091,13-07-59,-10,263.15,14,6.490941988,41
18092,14-07-59,15,288.15,59,3.332658988,32
18093,15-07-59,16,289.15,60.8,8.559987608,27
18094,16-07-59,25,298.15,77,2.398305064,14
18095,17-07-59,-9,264.15,15.8,4.216821056,41
18096,18-07-59,10,283.15,50,2.858300869,4
18097,19-07-59,1,274.15,33.8,8.801447643,31
18098,20-07-59,30,303.15,86,7.137316032,0
18099,21-07-59,-10,263.15,14,1.797157891,39
18100,22-07-59,0,273.15,32,6.375890751,14
18101,23-07-59,6,279.15,42.8,5.514419648,6
18102,24-07-59,26,299.15,78.8,9.453377735,1
18103,25-07-59,14,287.15,57.2,4.778978601,40
18104,26-07-59,19,292.15,66.2,7.033770604,21
18105,27-07-59,3,276.15,37.4,9.023219154,13
18106,28-07-59,5,278.15,41,9.676053262,4
18107,29-07-59,-10,263.15,14,8.534360011,24
18108,30-07-59,4,277.15,39.2,3.122783222,5
18109,31-07-59,6,279.15,42.8,2.842797868,2
18110,01-08-59,17,290.15,62.6,1.149279761,47
18111,02-08-59,22,295.15,71.6,0.898594322,36
18112,03-08-59,22,295.15,71.6,5.115989843,23
18113,04-08-59,30,303.15,86,7.017346395,2
18114,05-08-59,-7,266.15,19.4,7.797473327,50
18115,06-08-59,-3,270.15,26.6,6.064911997,20
18116,07-08-59,28,301.15,82.4,5.487329833,29
18117,08-08-59,14,287.15,57.2,0.036135996,5
18118,09-08-59,30,303.15,86,2.682680241,33
18119,10-08-59,27,300.15,80.6,7.041005855,2
18120,11-08-59,-7,266.15,19.4,8.165923918,21
18121,12-08-59,0,273.15,32,4.308468783,9
18122,13-08-59,-5,268.15,23,4.217045472,6
18123,14-08-59,29,302.15,84.2,7.070205386,25
18124,15-08-59,-2,271.15,28.4,3.21660903,8
18125,16-08-59,1,274.15,33.8,8.166064909,39
18126,17-08-59,-4,269.15,24.8,7.788482902,40
18127,18-08-59,-5,268.15,23,9.918893985,7
18128,19-08-59,6,279.15,42.8,9.029671879,40
18129,20-08-59,-8,265.15,17.6,0.233863212,23
18130,21-08-59,4,277.15,39.2,6.812138655,26
18131,22-08-59,30,303.15,86,6.42059657,40
18132,23-08-59,0,273.15,32,9.185025455,32
18133,24-08-59,4,277.15,39.2,0.455532064,18
18134,25-08-59,3,276.15,37.4,0.319532844,23
18135,26-08-59,26,299.15,78.8,2.981646164,30
18136,27-08-59,12,285.15,53.6,8.341798788,11
18137,28-08-59,-4,269.15,24.8,7.363202887,7
18138,29-08-59,22,295.15,71.6,7.236987504,44
18139,30-08-59,-4,269.15,24.8,2.807999974,0
18140,31-08-59,17,290.15,62.6,3.840951224,2
18141,01-09-59,-6,267.15,21.2,9.075574581,7
18142,02-09-59,4,277.15,39.2,6.602443288,15
18143,03-09-59,0,273.15,32,4.632311342,12
18144,04-09-59,15,288.15,59,5.683751285,13
18145,05-09-59,-6,267.15,21.2,0.85883319,10
18146,06-09-59,-4,269.15,24.8,0.350351324,42
18147,07-09-59,27,300.15,80.6,6.115259998,9
18148,08-09-59,22,295.15,71.6,4.533161237,28
18149,09-09-59,-3,270.15,26.6,3.995533499,41
18150,10-09-59,13,286.15,55.4,9.006275881,4
18151,11-09-59,-9,264.15,15.8,4.443082821,45
18152,12-09-59,-7,266.15,19.4,3.541768374,29
18153,13-09-59,23,296.15,73.4,8.628236177,17
18154,14-09-59,-3,270.15,26.6,0.706849261,8
18155,15-09-59,18,291.15,64.4,2.842648776,21
18156,16-09-59,13,286.15,55.4,3.905847052,11
18157,17-09-59,11,284.15,51.8,9.658458865,1
18158,18-09-59,19,292.15,66.2,5.195394224,32
18159,19-09-59,28,301.15,82.4,2.298336637,47
18160,20-09-59,0,273.15,32,6.223807573,22
18161,21-09-59,-9,264.15,15.8,0.697801538,47
18162,22-09-59,18,291.15,64.4,8.740712071,24
18163,23-09-59,23,296.15,73.4,7.611650554,31
18164,24-09-59,-5,268.15,23,7.549514854,47
18165,25-09-59,6,279.15,42.8,6.993239046,27
18166,26-09-59,15,288.15,59,6.185956993,40
18167,27-09-59,21,294.15,69.8,9.827462781,20
18168,28-09-59,24,297.15,75.2,0.186782718,1
18169,29-09-59,-8,265.15,17.6,7.386258822,37
18170,30-09-59,22,295.15,71.6,7.304303509,42
18171,01-10-59,14,287.15,57.2,1.46913121,40
18172,02-10-59,17,290.15,62.6,5.178355868,12
18173,03-10-59,2,275.15,35.6,4.256132815,24
18174,04-10-59,21,294.15,69.8,7.669805383,23
18175,05-10-59,-9,264.15,15.8,4.336688356,47
18176,06-10-59,28,301.15,82.4,1.373396892,4
18177,07-10-59,20,293.15,68,0.401480347,37
18178,08-10-59,20,293.15,68,1.589030184,26
18179,09-10-59,10,283.15,50,8.668118096,30
18180,10-10-59,6,279.15,42.8,0.162251819,28
18181,11-10-59,-10,263.15,14,8.268261553,2
18182,12-10-59,3,276.15,37.4,9.168599142,11
18183,13-10-59,20,293.15,68,4.674859764,4
18184,14-10-59,9,282.15,48.2,4.560350303,40
18185,15-10-59,30,303.15,86,3.845869374,49
18186,16-10-59,19,292.15,66.2,9.335335111,16
18187,17-10-59,26,299.15,78.8,8.229905444,30
18188,18-10-59,24,297.15,75.2,0.612235338,22
18189,19-10-59,12,285.15,53.6,1.861663455,5
18190,20-10-59,9,282.15,48.2,3.073452627,45
18191,21-10-59,10,283.15,50,1.616126209,23
18192,22-10-59,-9,264.15,15.8,8.873339,15
18193,23-10-59,22,295.15,71.6,3.542850763,2
18194,24-10-59,4,277.15,39.2,2.489658732,7
18195,25-10-59,-3,270.15,26.6,4.857903624,9
18196,26-10-59,14,287.15,57.2,6.807695382,10
18197,27-10-59,-1,272.15,30.2,8.662127186,15
18198,28-10-59,8,281.15,46.4,4.681565912,22
18199,29-10-59,8,281.15,46.4,8.88945377,16
18200,30-10-59,30,303.15,86,8.223749821,29
18201,31-10-59,1,274.15,33.8,1.845228388,37
18202,01-11-59,30,303.15,86,2.12587225,16
18203,02-11-59,1,274.15,33.8,0.523155764,1
18204,03-11-59,29,302.15,84.2,2.729216306,41
18205,04-11-59,15,288.15,59,0.255570079,18
18206,05-11-59,28,301.15,82.4,0.557552029,13
18207,06-11-59,-5,268.15,23,5.23189865,38
18208,07-11-59,5,278.15,41,7.1813746,5
18209,08-11-59,19,292.15,66.2,7.192260729,38
18210,09-11-59,6,279.15,42.8,0.79164927,45
18211,10-11-59,29,302.15,84.2,5.028763064,48
18212,11-11-59,2,275.15,35.6,6.298726884,2
18213,12-11-59,5,278.15,41,6.597239312,1
18214,13-11-59,24,297.15,75.2,6.763299118,9
18215,14-11-59,-8,265.15,17.6,0.720962434,24
18216,15-11-59,-2,271.15,28.4,3.706855287,6
18217,16-11-59,11,284.15,51.8,7.583551373,23
18218,17-11-59,25,298.15,77,7.172574814,34
18219,18-11-59,-4,269.15,24.8,0.851010428,21
18220,19-11-59,10,283.15,50,5.157755441,30
18221,20-11-59,29,302.15,84.2,0.050139911,0
18222,21-11-59,-10,263.15,14,3.831572317,39
18223,22-11-59,3,276.15,37.4,0.663962403,12
18224,23-11-59,21,294.15,69.8,0.457737836,13
18225,24-11-59,13,286.15,55.4,5.148870897,31
18226,25-11-59,14,287.15,57.2,6.308222978,11
18227,26-11-59,14,287.15,57.2,4.338839678,46
18228,27-11-59,30,303.15,86,5.184809919,18
18229,28-11-59,20,293.15,68,7.65750119,50
18230,29-11-59,3,276.15,37.4,1.651172098,28
18231,30-11-59,11,284.15,51.8,5.161598027,40
18232,01-12-59,9,282.15,48.2,6.266481384,2
18233,02-12-59,0,273.15,32,9.221452085,47
18234,03-12-59,30,303.15,86,6.389125676,8
18235,04-12-59,15,288.15,59,7.345481584,35
18236,05-12-59,12,285.15,53.6,5.987696463,48
18237,06-12-59,12,285.15,53.6,5.201717992,23
18238,07-12-59,-3,270.15,26.6,2.085726982,17
18239,08-12-59,3,276.15,37.4,5.307443331,27
18240,09-12-59,3,276.15,37.4,0.862247295,40
18241,10-12-59,8,281.15,46.4,5.86112514,14
18242,11-12-59,17,290.15,62.6,5.413452513,8
18243,12-12-59,27,300.15,80.6,6.508017466,10
18244,13-12-59,13,286.15,55.4,4.404772494,48
18245,14-12-59,3,276.15,37.4,8.418632154,45
18246,15-12-59,-3,270.15,26.6,5.071428221,25
18247,16-12-59,14,287.15,57.2,7.081266077,38
18248,17-12-59,1,274.15,33.8,8.610854048,31
18249,18-12-59,18,291.15,64.4,5.372786677,42
18250,19-12-59,23,296.15,73.4,7.822246222,16
18251,20-12-59,2,275.15,35.6,2.314735342,47
18252,21-12-59,1,274.15,33.8,2.486676778,2
18253,22-12-59,20,293.15,68,6.974201295,10
18254,23-12-59,30,303.15,86,8.390016403,7
18255,24-12-59,5,278.15,41,8.997168617,42
18256,25-12-59,23,296.15,73.4,1.028939301,46
18257,26-12-59,4,277.15,39.2,7.093528571,37
18258,27-12-59,9,282.15,48.2,3.804262074,50
18259,28-12-59,9,282.15,48.2,7.532263922,3
18260,29-12-59,11,284.15,51.8,8.827721465,12
18261,30-12-59,4,277.15,39.2,0.284932338,46
18262,31-12-59,30,303.15,86,6.276106338,22
18263,01-01-60,0,273.15,32,7.902709097,39
18264,02-01-60,25,298.15,77,5.58559932,1
18265,03-01-60,6,279.15,42.8,8.626333666,43
18266,04-01-60,21,294.15,69.8,8.248213806,1
18267,05-01-60,23,296.15,73.4,2.544457583,36
18268,06-01-60,16,289.15,60.8,1.865069551,30
18269,07-01-60,11,284.15,51.8,9.636505618,21
18270,08-01-60,1,274.15,33.8,5.905099027,32
18271,09-01-60,9,282.15,48.2,2.197610323,33
18272,10-01-60,2,275.15,35.6,2.498214754,35
18273,11-01-60,30,303.15,86,1.812939485,50
18274,12-01-60,6,279.15,42.8,8.854223364,33
18275,13-01-60,19,292.15,66.2,2.327966728,46
18276,14-01-60,22,295.15,71.6,6.323038423,20
18277,15-01-60,25,298.15,77,1.589402012,32
18278,16-01-60,-6,267.15,21.2,1.536456196,19
18279,17-01-60,-10,263.15,14,1.416565124,1
18280,18-01-60,19,292.15,66.2,7.675217899,39
18281,19-01-60,1,274.15,33.8,1.612755012,42
18282,20-01-60,22,295.15,71.6,0.212273827,14
18283,21-01-60,24,297.15,75.2,7.386605948,31
18284,22-01-60,4,277.15,39.2,1.975042139,32
18285,23-01-60,6,279.15,42.8,3.479479322,49
18286,24-01-60,-1,272.15,30.2,8.824276243,20
18287,25-01-60,-2,271.15,28.4,4.696955471,34
18288,26-01-60,6,279.15,42.8,2.28377021,35
18289,27-01-60,29,302.15,84.2,1.373362875,1
18290,28-01-60,27,300.15,80.6,4.745775132,34
18291,29-01-60,11,284.15,51.8,7.590144084,28
18292,30-01-60,18,291.15,64.4,7.811035767,45
18293,31-01-60,-10,263.15,14,4.47696668,20
18294,01-02-60,15,288.15,59,1.686664378,32
18295,02-02-60,19,292.15,66.2,8.822412761,12
18296,03-02-60,7,280.15,44.6,2.251272941,48
18297,04-02-60,-1,272.15,30.2,0.311399633,30
18298,05-02-60,30,303.15,86,3.758230823,32
18299,06-02-60,9,282.15,48.2,0.831724974,4
18300,07-02-60,-10,263.15,14,3.911658453,23
18301,08-02-60,-6,267.15,21.2,1.132665575,21
18302,09-02-60,10,283.15,50,6.308215797,4
18303,10-02-60,18,291.15,64.4,2.082782516,12
18304,11-02-60,8,281.15,46.4,0.348595398,35
18305,12-02-60,15,288.15,59,9.884063581,40
18306,13-02-60,7,280.15,44.6,2.620759668,2
18307,14-02-60,-1,272.15,30.2,5.396864748,45
18308,15-02-60,15,288.15,59,9.223248788,49
18309,16-02-60,-7,266.15,19.4,9.044200968,33
18310,17-02-60,20,293.15,68,3.228091682,26
18311,18-02-60,-5,268.15,23,3.829667468,7
18312,19-02-60,26,299.15,78.8,5.701119713,8
18313,20-02-60,16,289.15,60.8,6.188515381,12
18314,21-02-60,2,275.15,35.6,2.006540873,7
18315,22-02-60,-9,264.15,15.8,7.115024254,44
18316,23-02-60,27,300.15,80.6,8.037260742,45
18317,24-02-60,1,274.15,33.8,0.094985797,41
18318,25-02-60,5,278.15,41,9.617299132,32
18319,26-02-60,4,277.15,39.2,2.465915642,4
18320,27-02-60,22,295.15,71.6,7.321076381,45
18321,28-02-60,12,285.15,53.6,6.597508836,32
18322,29-02-60,12,285.15,53.6,7.055568361,28
18323,01-03-60,19,292.15,66.2,5.164381468,24
18324,02-03-60,20,293.15,68,5.354267811,23
18325,03-03-60,20,293.15,68,3.493431102,9
18326,04-03-60,30,303.15,86,3.588697708,7
18327,05-03-60,19,292.15,66.2,9.654433934,32
18328,06-03-60,15,288.15,59,0.657546816,16
18329,07-03-60,15,288.15,59,7.366498584,44
18330,08-03-60,19,292.15,66.2,5.810918838,45
18331,09-03-60,-10,263.15,14,9.728594159,48
18332,10-03-60,5,278.15,41,7.080268928,46
18333,11-03-60,-5,268.15,23,0.125298259,19
18334,12-03-60,5,278.15,41,8.222062637,36
18335,13-03-60,3,276.15,37.4,3.875261206,49
18336,14-03-60,23,296.15,73.4,8.909965787,34
18337,15-03-60,-3,270.15,26.6,7.929404781,35
18338,16-03-60,-2,271.15,28.4,1.337205041,14
18339,17-03-60,8,281.15,46.4,0.930166896,8
18340,18-03-60,7,280.15,44.6,4.706548909,31
18341,19-03-60,15,288.15,59,0.661265928,30
18342,20-03-60,12,285.15,53.6,5.737238667,31
18343,21-03-60,16,289.15,60.8,1.754893218,49
18344,22-03-60,11,284.15,51.8,8.858052524,46
18345,23-03-60,21,294.15,69.8,2.363831307,31
18346,24-03-60,6,279.15,42.8,8.073453753,7
18347,25-03-60,1,274.15,33.8,1.301330314,15
18348,26-03-60,20,293.15,68,2.988340986,28
18349,27-03-60,30,303.15,86,7.658044986,39
18350,28-03-60,-9,264.15,15.8,8.783491895,44
18351,29-03-60,12,285.15,53.6,9.339727382,27
18352,30-03-60,-1,272.15,30.2,0.527202458,48
18353,31-03-60,28,301.15,82.4,7.660778446,27
18354,01-04-60,28,301.15,82.4,8.477988567,35
18355,02-04-60,-2,271.15,28.4,8.966929354,29
18356,03-04-60,-8,265.15,17.6,7.380752057,37
18357,04-04-60,-2,271.15,28.4,5.747899145,14
18358,05-04-60,12,285.15,53.6,8.951034403,14
18359,06-04-60,25,298.15,77,6.941309761,42
18360,07-04-60,19,292.15,66.2,0.156661231,5
18361,08-04-60,6,279.15,42.8,8.462290995,40
18362,09-04-60,-5,268.15,23,4.023789519,2
18363,10-04-60,3,276.15,37.4,0.648689755,19
18364,11-04-60,30,303.15,86,2.681355099,29
18365,12-04-60,12,285.15,53.6,5.953279323,10
18366,13-04-60,15,288.15,59,4.876647823,28
18367,14-04-60,21,294.15,69.8,4.125662473,38
18368,15-04-60,4,277.15,39.2,6.917698431,1
18369,16-04-60,3,276.15,37.4,6.340506578,40
18370,17-04-60,-10,263.15,14,0.279640605,41
18371,18-04-60,13,286.15,55.4,9.655008505,16
18372,19-04-60,30,303.15,86,7.633846077,24
18373,20-04-60,21,294.15,69.8,2.580489087,2
18374,21-04-60,13,286.15,55.4,5.176878439,42
18375,22-04-60,23,296.15,73.4,3.684369279,50
18376,23-04-60,-5,268.15,23,9.830678285,11
18377,24-04-60,26,299.15,78.8,3.921131607,43
18378,25-04-60,-7,266.15,19.4,4.157712045,2
18379,26-04-60,19,292.15,66.2,1.069743933,50
18380,27-04-60,14,287.15,57.2,2.908153673,29
18381,28-04-60,11,284.15,51.8,8.031251346,45
18382,29-04-60,-8,265.15,17.6,7.474964859,12
18383,30-04-60,21,294.15,69.8,0.25246496,25
18384,01-05-60,19,292.15,66.2,2.225338927,23
18385,02-05-60,8,281.15,46.4,4.220991584,12
18386,03-05-60,22,295.15,71.6,0.079130929,46
18387,04-05-60,-3,270.15,26.6,1.020408245,0
18388,05-05-60,22,295.15,71.6,3.94325322,38
18389,06-05-60,0,273.15,32,4.994554257,32
18390,07-05-60,-7,266.15,19.4,9.705919316,12
18391,08-05-60,19,292.15,66.2,1.960661149,35
18392,09-05-60,3,276.15,37.4,8.720487539,45
18393,10-05-60,20,293.15,68,7.628556935,23
18394,11-05-60,6,279.15,42.8,4.213863054,42
18395,12-05-60,12,285.15,53.6,9.217991817,4
18396,13-05-60,-5,268.15,23,8.002648465,5
18397,14-05-60,-4,269.15,24.8,5.379259149,9
18398,15-05-60,-6,267.15,21.2,2.81781405,27
18399,16-05-60,9,282.15,48.2,7.755881698,35
18400,17-05-60,-5,268.15,23,9.612592733,40
18401,18-05-60,2,275.15,35.6,1.569791358,13
18402,19-05-60,-2,271.15,28.4,8.415412107,2
18403,20-05-60,11,284.15,51.8,0.217637439,0
18404,21-05-60,8,281.15,46.4,6.043567877,50
18405,22-05-60,14,287.15,57.2,5.388014705,5
18406,23-05-60,1,274.15,33.8,8.199782024,19
18407,24-05-60,21,294.15,69.8,1.684630785,30
18408,25-05-60,17,290.15,62.6,2.589461104,23
18409,26-05-60,13,286.15,55.4,6.114704123,29
18410,27-05-60,-1,272.15,30.2,3.838894715,37
18411,28-05-60,-4,269.15,24.8,2.402257927,9
18412,29-05-60,26,299.15,78.8,9.696340256,36
18413,30-05-60,29,302.15,84.2,8.36904514,33
18414,31-05-60,12,285.15,53.6,0.364845776,18
18415,01-06-60,24,297.15,75.2,0.908052096,10
18416,02-06-60,25,298.15,77,7.110903468,35
18417,03-06-60,-2,271.15,28.4,0.848964066,5
18418,04-06-60,15,288.15,59,0.783042691,2
18419,05-06-60,29,302.15,84.2,9.912015321,28
18420,06-06-60,11,284.15,51.8,0.043956471,8
18421,07-06-60,-3,270.15,26.6,1.490122884,12
18422,08-06-60,13,286.15,55.4,0.492773528,39
18423,09-06-60,16,289.15,60.8,8.177487007,11
18424,10-06-60,23,296.15,73.4,1.88620867,16
18425,11-06-60,4,277.15,39.2,6.892142238,13
18426,12-06-60,23,296.15,73.4,8.5663684,17
18427,13-06-60,24,297.15,75.2,0.023416678,32
18428,14-06-60,-5,268.15,23,0.676836768,10
18429,15-06-60,0,273.15,32,2.459281859,33
18430,16-06-60,14,287.15,57.2,8.990189928,4
18431,17-06-60,18,291.15,64.4,4.489802807,25
18432,18-06-60,-5,268.15,23,5.872973529,19
18433,19-06-60,26,299.15,78.8,3.873639976,20
18434,20-06-60,-1,272.15,30.2,1.875980796,37
18435,21-06-60,26,299.15,78.8,8.28750694,35
18436,22-06-60,11,284.15,51.8,6.573751531,50
18437,23-06-60,12,285.15,53.6,4.455754185,34
18438,24-06-60,-10,263.15,14,5.052186111,32
18439,25-06-60,15,288.15,59,9.267739492,10
18440,26-06-60,-7,266.15,19.4,3.115697593,20
18441,27-06-60,27,300.15,80.6,8.768368693,13
18442,28-06-60,8,281.15,46.4,9.852210748,32
18443,29-06-60,27,300.15,80.6,6.703249991,49
18444,30-06-60,27,300.15,80.6,8.84303357,17
18445,01-07-60,11,284.15,51.8,0.374835004,3
18446,02-07-60,29,302.15,84.2,8.065364561,14
18447,03-07-60,-10,263.15,14,0.849441523,17
18448,04-07-60,-10,263.15,14,8.193283636,5
18449,05-07-60,0,273.15,32,8.603606939,13
18450,06-07-60,5,278.15,41,4.625320867,10
18451,07-07-60,17,290.15,62.6,2.385919245,40
18452,08-07-60,-9,264.15,15.8,0.714006342,43
18453,09-07-60,17,290.15,62.6,5.383336342,39
18454,10-07-60,-7,266.15,19.4,1.652882583,50
18455,11-07-60,-5,268.15,23,2.235243348,19
18456,12-07-60,20,293.15,68,2.084741987,33
18457,13-07-60,20,293.15,68,7.105884363,22
18458,14-07-60,21,294.15,69.8,0.963702918,27
18459,15-07-60,28,301.15,82.4,9.094510702,3
18460,16-07-60,-10,263.15,14,4.787103851,47
18461,17-07-60,28,301.15,82.4,6.837208525,36
18462,18-07-60,22,295.15,71.6,4.264524005,13
18463,19-07-60,-3,270.15,26.6,9.406533071,3
18464,20-07-60,28,301.15,82.4,1.553270476,31
18465,21-07-60,17,290.15,62.6,1.241594216,49
18466,22-07-60,29,302.15,84.2,2.911607238,1
18467,23-07-60,11,284.15,51.8,0.022306607,4
18468,24-07-60,26,299.15,78.8,8.816250942,40
18469,25-07-60,14,287.15,57.2,0.367460642,44
18470,26-07-60,30,303.15,86,5.639800002,7
18471,27-07-60,20,293.15,68,5.05738833,17
18472,28-07-60,7,280.15,44.6,6.759768585,41
18473,29-07-60,20,293.15,68,9.599168742,27
18474,30-07-60,20,293.15,68,8.705327357,17
18475,31-07-60,10,283.15,50,4.256855524,21
18476,01-08-60,10,283.15,50,5.448229146,26
18477,02-08-60,9,282.15,48.2,2.594740058,38
18478,03-08-60,28,301.15,82.4,8.718760359,33
18479,04-08-60,-10,263.15,14,6.829918643,38
18480,05-08-60,29,302.15,84.2,8.414011764,44
18481,06-08-60,-1,272.15,30.2,5.157763214,17
18482,07-08-60,16,289.15,60.8,5.136235731,23
18483,08-08-60,28,301.15,82.4,3.409190904,29
18484,09-08-60,2,275.15,35.6,1.921749529,46
18485,10-08-60,16,289.15,60.8,5.755074353,26
18486,11-08-60,9,282.15,48.2,8.111753989,47
18487,12-08-60,12,285.15,53.6,6.327217613,26
18488,13-08-60,-10,263.15,14,6.272043913,29
18489,14-08-60,11,284.15,51.8,5.136051316,42
18490,15-08-60,14,287.15,57.2,3.321094768,38
18491,16-08-60,16,289.15,60.8,4.991950482,9
18492,17-08-60,-6,267.15,21.2,4.34970794,34
18493,18-08-60,12,285.15,53.6,4.237311351,37
18494,19-08-60,29,302.15,84.2,6.023097189,24
18495,20-08-60,12,285.15,53.6,4.582688585,14
18496,21-08-60,22,295.15,71.6,1.357440482,34
18497,22-08-60,-2,271.15,28.4,6.106151747,16
18498,23-08-60,13,286.15,55.4,9.211776688,26
18499,24-08-60,16,289.15,60.8,4.619388847,14
18500,25-08-60,12,285.15,53.6,9.017537817,30
18501,26-08-60,-7,266.15,19.4,3.462166314,31
18502,27-08-60,2,275.15,35.6,6.737458399,12
18503,28-08-60,-1,272.15,30.2,7.748284355,37
18504,29-08-60,1,274.15,33.8,9.539405286,49
18505,30-08-60,12,285.15,53.6,7.297219018,47
18506,31-08-60,2,275.15,35.6,4.995785474,50
18507,01-09-60,20,293.15,68,5.886579919,5
18508,02-09-60,24,297.15,75.2,1.258941311,22
18509,03-09-60,-4,269.15,24.8,3.117398652,29
18510,04-09-60,1,274.15,33.8,8.804286475,33
18511,05-09-60,-3,270.15,26.6,8.17541663,37
18512,06-09-60,23,296.15,73.4,2.404239716,5
18513,07-09-60,-1,272.15,30.2,3.485821953,19
18514,08-09-60,21,294.15,69.8,2.187458914,45
18515,09-09-60,-1,272.15,30.2,9.867680437,20
18516,10-09-60,21,294.15,69.8,4.242688126,50
18517,11-09-60,9,282.15,48.2,8.437198156,20
18518,12-09-60,19,292.15,66.2,5.903000018,19
18519,13-09-60,3,276.15,37.4,1.454837274,43
18520,14-09-60,7,280.15,44.6,6.384403715,11
18521,15-09-60,19,292.15,66.2,4.050289124,25
18522,16-09-60,15,288.15,59,7.652264562,36
18523,17-09-60,8,281.15,46.4,9.670300199,17
18524,18-09-60,16,289.15,60.8,8.267986757,43
18525,19-09-60,-7,266.15,19.4,8.705093481,26
18526,20-09-60,0,273.15,32,9.01454735,29
18527,21-09-60,28,301.15,82.4,4.789937518,8
18528,22-09-60,3,276.15,37.4,5.70951673,13
18529,23-09-60,25,298.15,77,1.151635209,47
18530,24-09-60,19,292.15,66.2,2.267229639,14
18531,25-09-60,23,296.15,73.4,4.905580901,31
18532,26-09-60,28,301.15,82.4,0.789449259,29
18533,27-09-60,7,280.15,44.6,5.941310894,16
18534,28-09-60,5,278.15,41,1.295140528,23
18535,29-09-60,-10,263.15,14,6.529268696,6
18536,30-09-60,18,291.15,64.4,3.283590924,49
18537,01-10-60,-6,267.15,21.2,7.024110689,33
18538,02-10-60,30,303.15,86,3.390577506,40
18539,03-10-60,14,287.15,57.2,5.24191101,7
18540,04-10-60,23,296.15,73.4,0.04824675,42
18541,05-10-60,12,285.15,53.6,9.95243957,12
18542,06-10-60,10,283.15,50,6.838180841,10
18543,07-10-60,-7,266.15,19.4,1.598270522,25
18544,08-10-60,-7,266.15,19.4,3.739332351,44
18545,09-10-60,-7,266.15,19.4,2.612096266,23
18546,10-10-60,-5,268.15,23,6.101782771,45
18547,11-10-60,22,295.15,71.6,7.686685289,1
18548,12-10-60,19,292.15,66.2,0.595377857,16
18549,13-10-60,-10,263.15,14,6.634304778,47
18550,14-10-60,29,302.15,84.2,6.905145539,36
18551,15-10-60,2,275.15,35.6,9.457099897,10
18552,16-10-60,6,279.15,42.8,0.267925188,12
18553,17-10-60,20,293.15,68,4.115654174,42
18554,18-10-60,14,287.15,57.2,7.78964918,8
18555,19-10-60,-8,265.15,17.6,8.27488135,16
18556,20-10-60,-6,267.15,21.2,2.467176175,38
18557,21-10-60,10,283.15,50,4.896217854,35
18558,22-10-60,-10,263.15,14,1.588012246,49
18559,23-10-60,-2,271.15,28.4,2.530331717,11
18560,24-10-60,1,274.15,33.8,7.632986994,44
18561,25-10-60,8,281.15,46.4,1.851892289,2
18562,26-10-60,-5,268.15,23,3.176500578,24
18563,27-10-60,24,297.15,75.2,5.431954493,7
